Travelling Alone,Embarked_C,Embarked_Q,Embarked_S,Pclass_1,Pclass_2,Pclass_3,Age,Fare,relative,Sex_2,Survived
0,1,0,0,1,0,0,2.3317847283299646,0.9462455716384695,0.6792945838081278,1,1
1,0,0,1,0,0,1,-0.5924805998028924,-0.4863374216869257,-0.5609748304808925,1,0
1,0,0,1,0,0,1,-3.827554843257761e-15,-0.4863374216869257,-0.5609748304808925,1,0
1,0,0,1,0,0,1,0.4079259598215061,-0.5049620073345151,-0.5609748304808925,1,0
0,1,0,0,1,0,0,1.716149922407258,0.9274538680872313,0.059159876663617696,0,1
1,0,0,1,0,0,1,1.3313781687055661,-0.5024451714361923,-0.5609748304808925,1,0
0,0,1,0,0,0,1,-3.827554843257761e-15,-0.49237782784290063,0.6792945838081278,0,0
0,0,0,1,0,1,0,0.5618346613021827,-0.12491978668775715,0.059159876663617696,1,0
0,0,0,1,0,0,1,0.48488031056184444,-0.1621689579829361,0.6792945838081278,1,0
1,0,0,1,0,1,0,-3.827554843257761e-15,0.016023023618325298,-0.5609748304808925,0,1
1,0,0,1,0,0,1,1.485286870186243,-0.6484216535389205,-0.5609748304808925,1,0
1,1,0,0,0,0,1,-3.827554843257761e-15,-0.5029485386158568,-0.5609748304808925,1,0
0,1,0,0,1,0,0,1.485286870186243,0.49782998024351216,0.059159876663617696,1,1
0,0,0,1,0,1,0,-0.4385718983222157,-0.10478509950117394,1.299429290952638,0,1
1,0,0,1,0,0,1,-3.827554843257761e-15,-0.4894421904510968,-0.5609748304808925,1,0
1,0,0,1,1,0,0,-3.827554843257761e-15,0.2052890831722074,-0.5609748304808925,1,0
1,0,0,1,0,0,1,1.1005151164845512,-0.4863374216869257,-0.5609748304808925,1,0
1,1,0,0,1,0,0,0.4079259598215061,-0.11384570873513637,-0.5609748304808925,1,1
0,0,0,1,0,0,1,0.48488031056184444,-0.3353272677875516,0.059159876663617696,1,0
1,0,0,1,0,0,1,0.02315420611981438,-0.4894421904510968,-0.5609748304808925,1,0
1,0,0,1,1,0,0,-0.20770884610120066,-0.034313694348132716,-0.5609748304808925,1,1
0,1,0,0,0,1,0,-0.5924805998028924,0.18876253192945994,1.299429290952638,0,1
1,0,0,1,1,0,0,0.7926977135231978,2.441497778832105,-0.5609748304808925,0,1
0,0,0,1,0,0,1,0.7157433627828594,-0.01870931177853076,3.1598334123861687,0,0
1,0,0,1,0,0,1,-3.827554843257761e-15,-0.5064721088735089,-0.5609748304808925,1,0
0,0,1,0,0,0,1,-3.827554843257761e-15,-0.3363340021468808,0.059159876663617696,0,1
1,0,1,0,0,0,1,-3.827554843257761e-15,-0.49237782784290063,-0.5609748304808925,1,0
1,0,0,1,0,0,1,0.4079259598215061,-0.4863374216869257,-0.5609748304808925,1,0
0,0,0,1,0,1,0,-0.4385718983222157,0.6603330135889879,1.299429290952638,0,1
0,0,0,1,0,0,1,0.33097160908116774,-0.35848215805212236,0.6792945838081278,1,0
0,0,0,1,0,0,1,-0.284663196841539,-0.32425318983493084,0.059159876663617696,0,0
0,0,0,1,0,1,0,-1.9776589131289826,0.13683114673782454,1.299429290952638,0,1
1,0,0,1,0,1,0,-0.284663196841539,-0.43700743807979686,-0.5609748304808925,1,0
0,1,0,0,0,0,1,-0.20770884610120066,-0.3573908580066095,0.059159876663617696,1,0
0,0,0,1,1,0,0,0.9466064150038745,0.40974072380221066,0.059159876663617696,1,1
0,1,0,0,0,0,1,-0.7463893012835691,-0.33146744825388363,0.6792945838081278,1,1
1,0,0,1,0,0,1,-0.6694349505432308,-0.4902797934380587,-0.5609748304808925,1,0
1,0,0,1,0,0,1,-0.6694349505432308,-0.32425318983493084,-0.5609748304808925,1,0
1,0,0,1,1,0,0,2.408739079070303,0.002347544081197954,-0.5609748304808925,1,0
1,0,1,0,0,1,0,2.1009216761089498,-0.3997582667846179,-0.5609748304808925,1,0
1,0,0,1,1,0,0,-0.6694349505432308,0.921244330558889,-0.5609748304808925,0,1
1,0,0,1,0,0,1,-0.284663196841539,-0.4894421904510968,-0.5609748304808925,1,0
1,0,1,0,0,0,1,-3.827554843257761e-15,-0.49271407711891657,-0.5609748304808925,1,0
1,0,0,1,1,0,0,3.8708717431367314,-0.04438103794142432,-0.5609748304808925,1,1
1,0,0,1,0,0,1,1.6391955716669195,-0.5063875431873253,-0.5609748304808925,1,0
1,1,0,0,1,0,0,0.17706290760049107,-0.034313694348132716,-0.5609748304808925,1,1
1,0,0,1,1,0,0,-3.827554843257761e-15,-0.6484216535389205,-0.5609748304808925,1,0
0,0,0,1,0,0,1,-1.5928871594272909,-0.08666388103324908,2.5396987052416584,0,0
1,0,0,1,0,1,0,-0.1307544953608623,-0.3866707201133388,-0.5609748304808925,0,1
1,0,0,1,0,0,1,0.17706290760049107,-0.4888542575852486,-0.5609748304808925,1,0
0,0,0,1,0,1,0,0.10010855686015273,-0.11988611489111134,0.6792945838081278,1,0
0,0,0,1,0,0,1,0.8696520642635361,0.1506737441786005,2.5396987052416584,0,0
0,0,0,1,0,0,1,-3.827554843257761e-15,-0.32425318983493084,0.059159876663617696,1,0
1,0,0,1,0,0,1,-0.7463893012835691,-0.4902797934380587,-0.5609748304808925,1,0
1,1,0,0,1,0,0,-0.4385718983222157,0.7469121684912956,-0.5609748304808925,0,1
0,0,0,1,0,0,1,-2.131567614609659,-0.08666388103324908,2.5396987052416584,0,0
1,0,0,1,0,0,1,-3.827554843257761e-15,0.48910360681684706,-0.5609748304808925,1,1
0,1,0,0,0,0,1,-2.227760553035082,-0.26066180729354516,1.299429290952638,0,1
0,1,0,0,1,0,0,1.4083325194459047,0.8964967865378598,0.059159876663617696,1,1
1,0,0,1,0,0,1,-0.8233436520239074,-0.4894421904510968,-0.5609748304808925,1,0
1,1,0,0,1,0,0,2.0239673253686115,0.06635974158478332,-0.5609748304808925,1,1
1,0,0,1,0,0,1,-3.827554843257761e-15,-0.49640476528021726,-0.5609748304808925,1,0
1,0,0,1,0,0,1,-0.5155262490625541,-0.49640476528021726,-0.5609748304808925,0,1
1,0,0,1,0,0,1,-3.827554843257761e-15,-0.4894421904510968,-0.5609748304808925,1,0
0,0,0,1,0,1,0,-0.9002980027642458,-0.18532384824750675,0.059159876663617696,0,1
1,0,0,1,0,0,1,-0.6694349505432308,-0.47861979608830835,-0.5609748304808925,1,0
1,0,1,0,0,0,1,-3.827554843257761e-15,-0.49078316061772326,-0.5609748304808925,0,1
1,0,1,0,0,0,1,-0.9002980027642458,-0.5125125150294839,-0.5609748304808925,0,0
0,0,0,1,0,1,0,-0.4385718983222157,0.8314778546749452,0.6792945838081278,1,0
1,0,0,1,0,0,1,-3.827554843257761e-15,-0.4894421904510968,-0.5609748304808925,1,0
0,0,1,0,0,0,1,0.17706290760049107,-0.3363340021468808,0.6792945838081278,0,0
1,0,0,1,0,1,0,-0.5155262490625541,-0.3866707201133388,-0.5609748304808925,1,0
0,1,0,0,1,0,0,2.177876026849288,1.6323350375212924,0.6792945838081278,1,0
0,0,0,1,1,0,0,1.5622412209265812,2.042579288947925,0.6792945838081278,1,1
1,1,0,0,0,0,1,0.7926977135231978,-0.5029485386158568,-0.5609748304808925,1,0
1,0,0,1,1,0,0,1.3313781687055661,-0.13322534515222276,-0.5609748304808925,1,0
1,0,0,1,0,0,1,0.48488031056184444,-0.4974960653257301,-0.5609748304808925,1,0
0,0,0,1,0,0,1,-0.7463893012835691,-0.4888542575852486,0.059159876663617696,1,1
0,0,0,1,0,1,0,0.17706290760049107,0.8314778546749452,0.6792945838081278,1,0
1,0,0,1,0,1,0,-0.36161754758187736,-0.3866707201133388,-0.5609748304808925,1,0
1,0,0,1,0,0,1,-3.827554843257761e-15,-0.4918744606632361,-0.5609748304808925,1,0
1,0,0,1,0,0,1,1.023560765744213,-0.4863374216869257,-0.5609748304808925,1,0
0,0,0,1,1,0,0,-3.827554843257761e-15,0.39858208016340624,0.059159876663617696,0,1
0,0,0,1,0,1,0,0.7926977135231978,0.13683114673782454,0.6792945838081278,0,1
0,0,0,1,1,0,0,0.10010855686015273,0.39858208016340624,0.059159876663617696,1,0
1,0,0,1,0,1,0,3.101328235733348,-0.43700743807979686,-0.5609748304808925,1,0
1,0,0,1,0,1,0,0.10010855686015273,-0.3866707201133388,-0.5609748304808925,1,1
1,0,0,1,0,1,0,-3.827554843257761e-15,-0.6484216535389205,-0.5609748304808925,1,0
1,0,0,1,0,0,1,-0.9002980027642458,-0.4918744606632361,-0.5609748304808925,1,0
1,0,0,1,0,0,1,-0.4000947229520465,-0.4863374216869257,-0.5609748304808925,1,0
1,0,0,1,0,0,1,-0.9002980027642458,-0.45026210265472455,-0.5609748304808925,0,1
0,0,0,1,0,0,1,1.023560765744213,0.2958951755118318,3.779968119530679,0,0
0,1,0,0,1,0,0,0.48488031056184444,9.667166525013505,0.059159876663617696,1,1
1,0,1,0,0,0,1,-3.827554843257761e-15,-0.48457563655809965,-0.5609748304808925,0,0
1,1,0,0,1,0,0,-0.20770884610120066,0.8964967865378598,-0.5609748304808925,1,1
1,0,0,1,0,0,1,-0.7463893012835691,-0.4626791642426904,-0.5609748304808925,1,0
0,0,0,1,0,0,1,-1.2081154057255992,0.2958951755118318,3.779968119530679,1,0
0,0,0,1,0,1,0,2.3317847283299646,0.13683114673782454,0.6792945838081278,1,0
0,1,0,0,0,1,0,-0.36161754758187736,0.18876253192945994,1.299429290952638,1,0
0,0,0,1,0,0,1,-1.2081154057255992,0.1506737441786005,2.5396987052416584,1,0
1,0,0,1,0,0,1,-0.8233436520239074,-0.44363577710162005,-0.5609748304808925,1,0
1,0,0,1,0,0,1,-0.9002980027642458,-0.49145565916975514,-0.5609748304808925,1,0
0,0,0,1,1,0,0,-1.1311610549852609,3.6067927997556075,0.059159876663617696,0,1
0,0,0,1,1,0,0,0.10010855686015273,0.49925551609632224,0.059159876663617696,1,1
0,1,0,0,0,0,1,-1.9776589131289826,-0.37828059596268965,0.059159876663617696,0,1
1,0,0,1,0,0,1,-3.827554843257761e-15,0.48910360681684706,-0.5609748304808925,1,1
1,1,0,0,0,0,1,-0.36161754758187736,-0.5029485386158568,-0.5609748304808925,1,0
1,0,0,1,1,0,0,2.3317847283299646,-0.11384570873513637,-0.5609748304808925,1,0
1,0,0,1,0,1,0,1.716149922407258,-0.3766033765200472,-0.5609748304808925,1,0
1,0,0,1,0,0,1,1.1005151164845512,-0.4863374216869257,-0.5609748304808925,1,0
1,0,1,0,0,0,1,-3.827554843257761e-15,-0.49271407711891657,-0.5609748304808925,0,1
0,1,0,0,1,0,0,1.485286870186243,1.5841789061771412,0.6792945838081278,1,0
1,0,0,1,0,0,1,0.9466064150038745,-0.494391296561559,-0.5609748304808925,1,0
0,1,0,0,1,0,0,-0.9002980027642458,3.9327230485884233,0.059159876663617696,0,1
1,0,0,1,1,0,0,0.4079259598215061,-0.11913106412161445,-0.5609748304808925,1,1
0,1,0,0,0,0,1,-0.9002980027642458,-0.3573908580066095,0.059159876663617696,0,0
1,0,1,0,0,0,1,-0.36161754758187736,-0.4925449457465493,-0.5609748304808925,1,0
0,0,0,1,0,0,1,-0.284663196841539,-0.4902797934380587,0.059159876663617696,1,0
1,0,0,1,0,1,0,0.7157433627828594,-0.12491978668775715,-0.5609748304808925,1,0
1,0,0,1,0,1,0,1.1774694672248895,-0.3766033765200472,-0.5609748304808925,0,1
1,0,0,1,1,0,0,0.9466064150038745,-0.11913106412161445,-0.5609748304808925,1,1
1,0,0,1,1,0,0,-0.5924805998028924,2.4029901895877646,-0.5609748304808925,0,1
0,1,0,0,0,0,1,-3.827554843257761e-15,-0.3414522396297103,0.6792945838081278,1,1
1,1,0,0,1,0,0,-0.4385718983222157,0.3483299278831318,-0.5609748304808925,0,1
1,0,0,1,1,0,0,-3.827554843257761e-15,-0.11384570873513637,-0.5609748304808925,1,0
0,0,0,1,1,0,0,1.4083325194459047,0.39858208016340624,0.059159876663617696,1,1
1,0,0,1,0,0,1,-0.05380014462052397,-0.457478374542396,-0.5609748304808925,1,0
1,0,0,1,0,1,0,1.716149922407258,-0.3866707201133388,-0.5609748304808925,1,0
1,0,0,1,0,0,1,-0.8233436520239074,-0.494391296561559,-0.5609748304808925,1,0
1,1,0,0,1,0,0,0.6387890120425211,3.9327230485884233,-0.5609748304808925,0,1
1,0,0,1,0,1,0,-0.20770884610120066,-0.43700743807979686,-0.5609748304808925,0,1
1,0,1,0,0,0,1,-3.827554843257761e-15,-0.3363340021468808,-0.5609748304808925,1,0
1,0,0,1,0,0,1,0.2540172583408294,-0.4918744606632361,-0.5609748304808925,1,0
0,0,0,1,0,1,0,-1.823750211648306,0.016023023618325298,0.059159876663617696,0,1
0,0,0,1,0,0,1,-0.9772523535045841,-0.5063875431873253,0.059159876663617696,1,0
1,0,0,1,0,1,0,0.33097160908116774,-0.3866707201133388,-0.5609748304808925,1,0
1,0,0,1,0,1,0,1.5622412209265812,-0.3866707201133388,-0.5609748304808925,1,0
0,0,0,1,1,0,0,-0.20770884610120066,0.4207302360686478,0.059159876663617696,1,1
1,0,0,1,0,0,1,-0.7463893012835691,-0.47400492578514347,-0.5609748304808925,1,0
0,0,0,1,0,1,0,0.02315420611981438,-0.22559322262067316,1.299429290952638,0,1
1,0,1,0,0,0,1,-3.827554843257761e-15,-0.4926295114327329,-0.5609748304808925,0,1
0,0,0,1,0,1,0,-0.36161754758187736,-0.12491978668775715,0.059159876663617696,1,0
0,0,0,1,0,0,1,-0.36161754758187736,-0.4888542575852486,0.059159876663617696,0,0
1,0,0,1,1,0,0,-0.05380014462052397,3.6067927997556075,-0.5609748304808925,0,1
1,1,0,0,0,0,1,-1.4389784579466143,-0.2701412180209885,-0.5609748304808925,1,0
1,0,0,1,0,1,0,-3.827554843257761e-15,-0.6484216535389205,-0.5609748304808925,1,0
1,0,0,1,0,1,0,-0.5155262490625541,-0.3866707201133388,-0.5609748304808925,1,0
1,0,0,1,0,1,0,-0.5155262490625541,-0.3866707201133388,-0.5609748304808925,1,0
1,0,0,1,0,0,1,-0.09227731999069314,-0.32425318983493084,-0.5609748304808925,1,0
0,0,0,1,0,0,1,1.4083325194459047,0.04370821849987721,1.9195639980971482,0,0
1,1,0,0,1,0,0,0.4079259598215061,9.667166525013505,-0.5609748304808925,1,1
1,0,0,1,0,0,1,-3.827554843257761e-15,-0.4894421904510968,-0.5609748304808925,1,0
1,0,0,1,0,0,1,-3.827554843257761e-15,-0.4894421904510968,-0.5609748304808925,1,0
1,0,0,1,1,0,0,-3.827554843257761e-15,-0.04438103794142432,-0.5609748304808925,1,1
0,0,0,1,1,0,0,0.48488031056184444,0.9391984311231651,0.059159876663617696,1,0
0,1,0,0,1,0,0,-0.6694349505432308,4.634416897040849,1.9195639980971482,0,1
0,0,0,1,0,0,1,-0.4385718983222157,-0.32425318983493084,0.059159876663617696,1,0
1,0,0,1,0,0,1,0.10010855686015273,-0.4888542575852486,-0.5609748304808925,1,1
0,0,0,1,1,0,0,3.101328235733348,0.7811411367084872,0.6792945838081278,1,0
0,0,0,1,0,0,1,-1.0542067042449224,-0.24069423801061057,0.6792945838081278,1,0
1,0,0,1,0,1,0,0.02315420611981438,-0.3866707201133388,-0.5609748304808925,0,1
0,0,0,1,1,0,0,-0.8233436520239074,0.4207302360686478,0.059159876663617696,1,0
1,0,1,0,0,0,1,0.10010855686015273,-0.49237782784290063,-0.5609748304808925,1,0
0,0,0,1,0,1,0,-1.9776589131289826,-0.18532384824750675,0.6792945838081278,0,1
0,0,0,1,0,0,1,-1.823750211648306,-0.397241430886295,0.059159876663617696,1,1
1,0,0,1,0,0,1,0.2540172583408294,-0.45714212526638004,-0.5609748304808925,1,0
1,0,0,1,0,0,1,-0.5155262490625541,-0.4894421904510968,-0.5609748304808925,1,0
0,0,0,1,0,1,0,1.4083325194459047,0.6603330135889879,1.299429290952638,0,1
0,0,0,1,0,1,0,-2.233916901094309,-0.35646868933346404,0.6792945838081278,1,1
1,0,0,1,0,0,1,-0.1307544953608623,-0.49145565916975514,-0.5609748304808925,1,0
1,0,0,1,0,1,0,-0.9002980027642458,-0.41687275089321363,-0.5609748304808925,1,0
1,0,0,1,0,0,1,0.33097160908116774,-0.4863374216869257,-0.5609748304808925,1,0
1,0,0,1,1,0,0,0.2540172583408294,1.093228788100527,-0.5609748304808925,0,1
1,0,0,1,0,0,1,-3.827554843257761e-15,-0.35646868933346404,-0.5609748304808925,1,0
1,0,0,1,0,0,1,0.8696520642635361,-0.5049620073345151,-0.5609748304808925,1,0
1,1,0,0,0,0,1,-0.7463893012835691,-0.5028639729296732,-0.5609748304808925,1,1
0,0,0,1,1,0,0,0.48488031056184444,1.7677408088510642,1.299429290952638,0,1
1,0,0,1,0,0,1,-1.0542067042449224,-0.4918744606632361,-0.5609748304808925,1,0
0,0,0,1,1,0,0,1.6391955716669195,0.921244330558889,0.059159876663617696,0,1
1,1,0,0,1,0,0,-3.827554843257761e-15,0.1489119590497745,-0.5609748304808925,1,0
1,0,1,0,0,0,1,0.06163138148998355,-0.49237782784290063,-0.5609748304808925,0,0
0,0,1,0,0,0,1,-3.827554843257761e-15,-0.1621689579829361,0.059159876663617696,1,0
1,0,0,1,0,0,1,0.17706290760049107,-0.4800453319411184,-0.5609748304808925,1,0
1,0,0,1,0,0,1,-0.4385718983222157,-0.45714212526638004,-0.5609748304808925,1,0
1,0,0,1,0,0,1,1.4083325194459047,-0.4902797934380587,-0.5609748304808925,1,0
1,0,0,1,0,1,0,2.1009216761089498,-0.43700743807979686,-0.5609748304808925,0,0
1,1,0,0,0,0,1,-3.827554843257761e-15,-0.5029485386158568,-0.5609748304808925,1,0
0,0,0,1,0,1,0,1.8700586238879346,-0.18532384824750675,1.9195639980971482,0,1
1,0,0,1,0,0,1,-0.9002980027642458,-0.49237782784290063,-0.5609748304808925,1,0
1,0,1,0,0,0,1,-3.827554843257761e-15,-0.49237782784290063,-0.5609748304808925,1,0
1,0,0,1,0,0,1,-1.9007045623886443,-0.397241430886295,-0.5609748304808925,0,1
1,0,1,0,0,0,1,-3.827554843257761e-15,-0.4926295114327329,-0.5609748304808925,1,0
0,0,0,1,1,0,0,1.023560765744213,3.6067927997556075,0.059159876663617696,0,1
1,1,0,0,0,0,1,-1.2850697564659375,-0.5028639729296732,-0.5609748304808925,0,1
0,0,0,1,1,0,0,-0.9772523535045841,0.49925551609632224,0.059159876663617696,0,1
1,0,0,1,1,0,0,-0.05380014462052397,-0.04438103794142432,-0.5609748304808925,1,0
0,0,0,1,0,0,1,-3.827554843257761e-15,-0.17626323901354432,1.299429290952638,1,0
1,0,0,1,0,0,1,-0.36161754758187736,-0.5064721088735089,-0.5609748304808925,1,0
1,0,0,1,0,0,1,-0.36161754758187736,-0.5024451714361923,-0.5609748304808925,1,0
1,0,0,1,0,0,1,-0.9002980027642458,-0.4974960653257301,-0.5609748304808925,0,1
0,0,1,0,0,0,1,-1.6698415101676292,-0.06199888922968463,2.5396987052416584,1,0
0,0,0,1,0,0,1,-2.2085219653499975,-0.23415046467497105,1.299429290952638,1,1
1,1,0,0,1,0,0,1.2544238179652278,0.9462455716384695,-0.5609748304808925,1,0
1,0,1,0,0,0,1,-3.827554843257761e-15,-0.49237782784290063,-0.5609748304808925,1,0
1,0,0,1,0,1,0,-1.0542067042449224,-0.12491978668775715,-0.5609748304808925,1,0
0,0,0,1,0,0,1,-3.827554843257761e-15,0.7519458402879414,5.64037224096421,0,0
1,1,0,0,1,0,0,-3.827554843257761e-15,-0.030371322596999754,-0.5609748304808925,1,0
1,0,0,1,0,0,1,-0.36161754758187736,-0.4894421904510968,-0.5609748304808925,1,0
1,0,0,1,0,1,0,0.7157433627828594,-0.3866707201133388,-0.5609748304808925,1,0
1,0,0,1,1,0,0,1.485286870186243,-0.1263453225405672,-0.5609748304808925,0,1
1,0,0,1,0,0,1,0.10010855686015273,-0.4735861242916626,-0.5609748304808925,0,1
1,1,0,0,0,0,1,0.02315420611981438,-0.5028639729296732,-0.5609748304808925,1,0
0,0,0,1,0,0,1,0.02315420611981438,-0.1621689579829361,0.6792945838081278,0,0
1,0,0,1,0,1,0,0.33097160908116774,-0.3866707201133388,-0.5609748304808925,1,0
0,0,0,1,0,1,0,0.10010855686015273,-0.11988611489111134,0.6792945838081278,0,1
0,0,0,1,1,0,0,-1.4389784579466143,1.7677408088510642,1.299429290952638,1,1
0,1,0,0,0,0,1,-2.253155488779394,-0.47694056317694733,0.059159876663617696,1,1
1,0,0,1,0,0,1,-0.20770884610120066,-0.5079822104125026,-0.5609748304808925,1,1
1,0,0,1,0,0,1,0.10010855686015273,-0.4918744606632361,-0.5609748304808925,1,0
1,0,0,1,1,0,0,0.7157433627828594,-0.6484216535389205,-0.5609748304808925,1,0
1,0,0,1,0,0,1,-0.9002980027642458,-0.4918744606632361,-0.5609748304808925,0,0
1,0,0,1,0,1,0,0.7157433627828594,-0.3866707201133388,-0.5609748304808925,1,0
0,0,0,1,1,0,0,0.2540172583408294,0.4207302360686478,0.059159876663617696,0,1
1,0,0,1,0,0,1,-0.284663196841539,-0.4896093083547455,-0.5609748304808925,1,0
1,0,0,1,0,0,1,0.7157433627828594,-0.1621689579829361,-0.5609748304808925,1,0
1,0,0,1,0,1,0,0.4079259598215061,-0.43700743807979686,-0.5609748304808925,1,0
0,0,0,1,0,0,1,-1.823750211648306,-0.01870931177853076,3.1598334123861687,0,0
1,0,0,1,0,0,1,0.06163138148998355,-0.4863374216869257,-0.5609748304808925,1,0
1,0,0,1,1,0,0,-3.827554843257761e-15,-0.6484216535389205,-0.5609748304808925,1,0
1,0,0,1,0,0,1,-0.5155262490625541,-0.4888542575852486,-0.5609748304808925,0,0
0,1,0,0,0,1,0,0.10010855686015273,0.09664633805084172,0.6792945838081278,1,0
1,0,0,1,0,0,1,1.023560765744213,-0.5185529211854588,-0.5609748304808925,1,0
0,0,0,1,0,0,1,-1.5159328086869526,-0.08666388103324908,2.5396987052416584,1,0
0,0,0,1,1,0,0,1.716149922407258,1.2341715984066093,0.6792945838081278,0,1
1,0,0,1,0,0,1,-0.20770884610120066,-0.47400492578514347,-0.5609748304808925,1,1
1,0,0,1,1,0,0,0.6387890120425211,-0.6484216535389205,-0.5609748304808925,1,0
0,0,0,1,0,0,1,-0.20770884610120066,-0.397241430886295,0.059159876663617696,0,1
0,0,0,1,0,0,1,-2.131567614609659,0.1506737441786005,2.5396987052416584,1,0
1,0,1,0,0,0,1,-3.827554843257761e-15,-0.5084855775921673,-0.5609748304808925,1,0
1,0,0,1,0,0,1,-3.827554843257761e-15,0.48910360681684706,-0.5609748304808925,1,0
0,1,0,0,0,1,0,-2.2085219653499975,0.09664633805084172,0.6792945838081278,1,1
1,0,1,0,0,0,1,-3.827554843257761e-15,-0.49237782784290063,-0.5609748304808925,1,1
1,0,0,1,1,0,0,2.4856934298106412,0.962353321387736,-0.5609748304808925,0,1
0,1,0,0,0,0,1,-1.1311610549852609,-0.3573908580066095,0.059159876663617696,0,1
0,0,0,1,0,1,0,-2.221604204975855,-0.2708962687904854,0.6792945838081278,1,1
1,1,0,0,0,0,1,-3.827554843257761e-15,-0.5028639729296732,-0.5609748304808925,1,0
1,0,0,1,0,0,1,-0.5155262490625541,-0.4902797934380587,-0.5609748304808925,1,0
1,0,0,1,0,0,1,-0.9002980027642458,-0.48130374989027985,-0.5609748304808925,1,0
0,1,0,0,1,0,0,0.7157433627828594,1.0259447039291216,0.6792945838081278,0,1
1,0,0,1,0,0,1,-0.6694349505432308,-0.47400492578514347,-0.5609748304808925,1,0
1,0,0,1,0,0,1,-3.827554843257761e-15,-0.4863374216869257,-0.5609748304808925,1,0
1,0,0,1,0,0,1,0.17706290760049107,0.48910360681684706,-0.5609748304808925,1,1
1,1,0,0,1,0,0,-3.827554843257761e-15,-0.05042144409739929,-0.5609748304808925,1,1
1,0,0,1,0,0,1,-0.7463893012835691,-0.4888542575852486,-0.5609748304808925,1,0
1,0,0,1,0,1,0,-1.0542067042449224,-0.43700743807979686,-0.5609748304808925,1,0
1,1,0,0,1,0,0,0.02315420611981438,-0.024246350754841113,-0.5609748304808925,0,1
1,1,0,0,0,0,1,0.36944878445133694,-0.5188046047752911,-0.5609748304808925,1,0
1,0,0,1,0,0,1,-0.9772523535045841,-0.47400492578514347,-0.5609748304808925,1,0
1,0,0,1,0,0,1,0.9466064150038745,-0.49640476528021726,-0.5609748304808925,1,0
0,0,0,1,0,0,1,-3.827554843257761e-15,0.7519458402879414,5.64037224096421,1,0
1,1,0,0,0,0,1,0.4079259598215061,-0.4894421904510968,-0.5609748304808925,1,0
0,0,0,1,0,1,0,-0.1307544953608623,0.016023023618325298,0.059159876663617696,1,0
0,1,0,0,1,0,0,-3.827554843257761e-15,1.145663540471827,0.059159876663617696,0,1
0,0,0,1,0,0,1,-1.9776589131289826,-0.01870931177853076,3.1598334123861687,1,0
1,0,0,1,0,0,1,3.4091456386947017,-0.4918744606632361,-0.5609748304808925,1,0
0,1,0,0,0,0,1,-1.5928871594272909,-0.3414522396297103,0.6792945838081278,0,0
0,0,0,1,1,0,0,-1.0542067042449224,0.14488502161245778,0.059159876663617696,0,1
0,0,0,1,0,1,0,1.1005151164845512,-0.12491978668775715,0.059159876663617696,0,0
0,0,0,1,0,0,1,-0.9002980027642458,-0.4601623283443675,0.059159876663617696,0,1
0,0,0,1,1,0,0,1.1774694672248895,2.671117778445337,0.6792945838081278,0,1
1,0,0,1,1,0,0,1.6391955716669195,-0.11384570873513637,-0.5609748304808925,1,1
0,1,0,0,0,0,1,-0.4385718983222157,-0.26066180729354516,1.299429290952638,0,1
1,1,0,0,0,0,1,-3.827554843257761e-15,-0.5028639729296732,-0.5609748304808925,1,0
0,0,0,1,0,0,1,0.8696520642635361,-0.36435544630444866,0.6792945838081278,1,0
0,0,0,1,0,1,0,-0.6694349505432308,-0.41687275089321363,0.059159876663617696,1,0
1,0,0,1,1,0,0,1.4083325194459047,-0.1263453225405672,-0.5609748304808925,0,1
0,0,0,1,0,0,1,-3.827554843257761e-15,0.7519458402879414,5.64037224096421,0,0
1,0,0,1,0,1,0,-0.4385718983222157,-0.3866707201133388,-0.5609748304808925,1,0
1,0,0,1,0,1,0,0.9466064150038745,-0.3866707201133388,-0.5609748304808925,0,1
0,1,0,0,0,1,0,-0.20770884610120066,-0.3693891181010945,0.059159876663617696,0,1
1,0,0,1,1,0,0,0.10010855686015273,0.3682954836973478,-0.5609748304808925,1,0
1,0,0,1,0,0,1,-3.827554843257761e-15,-0.45714212526638004,-0.5609748304808925,1,0
0,0,0,1,0,0,1,-1.9776589131289826,-0.4242561406845337,0.6792945838081278,1,1
1,0,0,1,0,0,1,-0.284663196841539,-0.4894421904510968,-0.5609748304808925,1,0
0,0,0,1,1,0,0,1.3313781687055661,0.40974072380221066,0.6792945838081278,0,1
1,0,0,1,1,0,0,0.2540172583408294,-0.5477482176060045,-0.5609748304808925,1,0
1,0,0,1,0,0,1,1.3313781687055661,-0.46720946885967163,-0.5609748304808925,1,0
0,1,0,0,0,1,0,-0.1307544953608623,-0.16518916106092355,0.059159876663617696,0,1
1,1,0,0,0,0,1,-1.1311610549852609,-0.5029485386158568,-0.5609748304808925,0,1
1,0,0,1,0,0,1,-0.7463893012835691,-0.45017955043725955,-0.5609748304808925,1,0
1,0,0,1,0,0,1,-0.8233436520239074,-0.4894421904510968,-0.5609748304808925,1,0
1,0,0,1,0,0,1,-3.827554843257761e-15,-0.4894421904510968,-0.5609748304808925,1,0
0,1,0,0,1,0,0,2.0239673253686115,1.0259447039291216,0.059159876663617696,0,1
0,0,0,1,0,1,0,-0.36161754758187736,-0.12491978668775715,0.059159876663617696,0,1
1,0,0,1,0,0,1,0.2540172583408294,-0.4894421904510968,-0.5609748304808925,1,0
